weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,label
62.1,61.3,18.8,12.3,162.4,162.4,0,0,0.48531187,0.18116468,0.80727977,0.33033755,0.8056146,0.678444,0.48935953,0.87706286,0.16833441,0.7182804,0.46971866,0.25380614,0.46815035,0.39378428,0.4640443,0.524587,0.46858412,0.6533074,0.47468764,0.7882915,0.50625056,0.80372,0.50848657,0.66255474,0.5129385,0.53515446,0.50700504,0.40635827,0.50065833,0.26703793,capsule
62.6,60.4,7.5,5.9,147.5,147.2,0,0,0.4818816,0.18767095,0.80369645,0.34013054,0.806043,0.6828957,0.49356622,0.86765015,0.16967902,0.7101908,0.46492544,0.2533082,0.46448088,0.39249444,0.46178952,0.5223477,0.46832368,0.65063745,0.47631738,0.7851395,0.50897247,0.8011732,0.5082674,0.66257817,0.51079535,0.53504497,0.5039535,0.4060099,0.49775794,0.26799077,capsule
63.5,59.6,8.8,9.9,153.6,153,0,0,0.48326385,0.1905658,0.8041489,0.33708417,0.80512345,0.6809598,0.4920635,0.87331027,0.16963048,0.7132707,0.46647775,0.256274,0.46516025,0.39535123,0.46167016,0.525364,0.4675575,0.65363055,0.47514763,0.78837425,0.5077815,0.8034858,0.5080797,0.66399366,0.51125836,0.5365755,0.50480926,0.40764162,0.4989129,0.2695507,capsule
63.5,59.6,11.3,9,139.2,139.8,0,0,0.48299372,0.18464093,0.8053585,0.33452594,0.8080748,0.68683153,0.49315965,0.8696407,0.17218365,0.7047373,0.46783412,0.25270683,0.46808565,0.3917366,0.46541536,0.52216434,0.47124428,0.6508798,0.4779081,0.7853953,0.5100899,0.8008705,0.5107719,0.6615949,0.5138866,0.53468823,0.50684005,0.40615332,0.4997926,0.26744795,capsule
61.5,61.5,15.1,9.9,147.7,148.1,0,0,0.4813551,0.18102446,0.8041355,0.34014824,0.8082026,0.68791854,0.49348992,0.8721678,0.17088814,0.70348155,0.46598282,0.25127205,0.46665037,0.39069515,0.46451822,0.5209712,0.47094515,0.64996266,0.4782405,0.7852212,0.5096687,0.8019937,0.50956935,0.6625444,0.51204455,0.5352005,0.5047423,0.40634677,0.49757257,0.26730686,capsule
62.2,60.6,13,9.3,156.8,156.9,0,0,0.48273858,0.1809746,0.8048562,0.3360803,0.8068794,0.68345994,0.49175525,0.8735203,0.16968225,0.7084944,0.46705928,0.25224108,0.46659115,0.39200604,0.46358767,0.52244043,0.46937227,0.65106064,0.47647235,0.78599614,0.5081021,0.8025126,0.5089163,0.66251886,0.51219606,0.53542817,0.5053464,0.40664145,0.4984825,0.2673405,capsule
61.7,60.8,10.7,7.8,183.9,180,0,0,0.48308674,0.18333611,0.8049523,0.33688378,0.8057502,0.6813133,0.4917058,0.87313473,0.16849566,0.7119162,0.46672514,0.25309455,0.46564472,0.39288753,0.46233234,0.5230907,0.46816307,0.6514663,0.47563607,0.78632826,0.5075341,0.80246437,0.5081865,0.66259784,0.51155394,0.5353155,0.50496244,0.40643054,0.4985578,0.26743665,capsule
63.7,59.5,11.7,8.4,139.9,140.4,0,0,0.48314518,0.18437704,0.80505174,0.33392268,0.80813223,0.6870277,0.49304068,0.8672598,0.17224023,0.7052113,0.46785268,0.25219277,0.46794006,0.39130715,0.46517196,0.5215178,0.47103196,0.6500554,0.4777393,0.7844325,0.5100697,0.7998291,0.5108877,0.66083777,0.51410526,0.53396374,0.50711036,0.40554208,0.5000313,0.26706386,capsule
59.6,63.4,23.1,22.2,159,159.4,0,0,0.48480028,0.17172603,0.80677605,0.33652347,0.8060416,0.67923534,0.4903703,0.88496035,0.16594142,0.714268,0.4675455,0.25007626,0.46493545,0.39185244,0.4607414,0.52288723,0.46618357,0.65196186,0.474266,0.7884462,0.50700116,0.8051874,0.5093325,0.6632406,0.5134413,0.5352012,0.50706846,0.40550724,0.5001404,0.26477003,capsule
61.9,61,12.1,12.3,137.3,137.5,0,0,0.48097554,0.18778923,0.8040396,0.33542177,0.8089888,0.6891997,0.49508995,0.8681059,0.17372453,0.70168304,0.46607214,0.25302708,0.4673036,0.3916346,0.46542242,0.5219432,0.47203895,0.650725,0.47935253,0.78514713,0.51184165,0.800802,0.5116918,0.661983,0.514001,0.5350826,0.5062831,0.40662244,0.49864903,0.2682811,capsule
64.1,58.8,13.5,11.1,149.3,149.6,0,0,0.483232,0.18476118,0.80554205,0.33413458,0.8081137,0.68575245,0.49299213,0.8694273,0.17191759,0.70571214,0.46795616,0.25282043,0.46795964,0.39186248,0.46510842,0.5220818,0.47089973,0.6506909,0.4776009,0.7853087,0.50984055,0.8004804,0.5105829,0.6611888,0.5137694,0.53417873,0.5068456,0.40569106,0.49992526,0.26727185,capsule
62.1,60.6,13.5,12,131.3,131.3,0,0,0.48393473,0.18625584,0.8061056,0.33280218,0.8078787,0.68516123,0.49220163,0.86828977,0.17190269,0.7097368,0.4686344,0.2539416,0.4682604,0.392941,0.4650585,0.5232866,0.47047043,0.65189064,0.47681835,0.78626746,0.509327,0.80092466,0.51052254,0.66152346,0.51413816,0.5344651,0.5074876,0.40602013,0.50068,0.26769912,capsule
64.4,58.2,11.6,8.8,153.6,153.1,0,0,0.48331892,0.18567348,0.8054279,0.33344114,0.8079487,0.6863749,0.49261576,0.86783683,0.17217796,0.7062496,0.4680795,0.25309095,0.4680655,0.39201385,0.46515828,0.52228427,0.47083008,0.65084636,0.4773342,0.7852074,0.50972337,0.80027646,0.5106545,0.66114885,0.5139885,0.53427696,0.5071044,0.40588853,0.5001558,0.2675192,capsule
62.8,60.3,13.1,8.9,161.6,161.5,0,0,0.48286352,0.18020535,0.8049803,0.33704183,0.80661684,0.6835906,0.4916901,0.8726656,0.16940503,0.7077817,0.46716228,0.2517951,0.46679777,0.3914505,0.46387953,0.52207583,0.46957386,0.6508899,0.47642708,0.7858022,0.50805163,0.80227786,0.5087407,0.66226655,0.5120516,0.53510576,0.50526744,0.40620786,0.4985331,0.2667057,capsule
62.8,60.3,12.7,9.2,167.4,167.3,0,0,0.4836321,0.18111694,0.8055716,0.33571282,0.80607367,0.68139786,0.49115977,0.8749319,0.16910459,0.7128174,0.467654,0.25296193,0.46653083,0.3928887,0.46307135,0.5232579,0.46858427,0.6518617,0.4756525,0.7869864,0.50727856,0.8030211,0.5083844,0.6626478,0.5120093,0.53528965,0.5055372,0.4064214,0.49902612,0.2671992,capsule
62.9,59.9,12.6,10.5,163.1,162.8,0,0,0.4817514,0.1809191,0.8043149,0.3384581,0.8072936,0.68536645,0.49234793,0.8724739,0.16988817,0.7049666,0.4663105,0.25168166,0.466483,0.39115882,0.46395004,0.5215704,0.47002208,0.65034956,0.4771632,0.7853098,0.50863075,0.80206007,0.5089894,0.6623319,0.51188976,0.53528345,0.50475174,0.40655103,0.4977168,0.26727316,capsule
61.6,60.9,12.3,9.4,149.1,149.2,0,0,0.48271674,0.18084975,0.80506784,0.3366496,0.8070522,0.68343633,0.49220404,0.87287235,0.16976221,0.7074877,0.46707836,0.2519317,0.46671322,0.3915581,0.46381387,0.52192295,0.469693,0.6505978,0.47680762,0.78564125,0.5083473,0.8020016,0.5089194,0.6620426,0.5120799,0.5348825,0.5052003,0.40610594,0.49840704,0.26690245,capsule
63,60.2,14.4,10.4,163.2,163.4,0,0,0.48395663,0.18125139,0.8059904,0.3347485,0.80587274,0.6808414,0.49054626,0.8757246,0.16887666,0.71435845,0.46808437,0.25341308,0.4668118,0.39326197,0.46317455,0.5237608,0.46842232,0.6524734,0.4752097,0.78762954,0.5069155,0.80341476,0.5083861,0.6626951,0.51226914,0.53527826,0.50591797,0.40643135,0.49939936,0.2671254,capsule
64.9,57.9,13.6,12.7,175.2,174.1,0,0,0.48445246,0.18166386,0.8056548,0.3337274,0.80769485,0.68519074,0.49212655,0.87024134,0.17153971,0.7073638,0.4690159,0.25171345,0.46845317,0.39127317,0.46519032,0.5217104,0.47060317,0.65057003,0.47702116,0.78555936,0.50901586,0.80057484,0.51023525,0.6608343,0.51385736,0.5335557,0.5073177,0.40483055,0.5007028,0.2659901,capsule
62.6,60.6,13.1,9.4,139.6,140.1,0,0,0.48345658,0.18079111,0.8056418,0.33454958,0.8077071,0.68549114,0.4920068,0.871035,0.1708572,0.7055108,0.46829626,0.25149372,0.46821022,0.39095125,0.46529344,0.52133197,0.47088727,0.65002644,0.47737712,0.7848357,0.5088042,0.80090237,0.50983125,0.6611924,0.5132334,0.53426784,0.5064336,0.40572298,0.4995455,0.26663375,capsule
63.5,59.7,27.9,25.7,184.6,182.7,0,0,0.4816286,0.17419784,0.8051896,0.3396926,0.8090346,0.6902395,0.4931877,0.87890667,0.17130277,0.69826126,0.46660283,0.24934828,0.4669199,0.38979805,0.46458715,0.52055866,0.471035,0.6498873,0.47861496,0.7860258,0.5103071,0.8028734,0.5114842,0.6622903,0.51432574,0.53503937,0.50666976,0.4060818,0.4985175,0.26571235,capsule
58.2,64.1,19.7,15.2,165.9,165.2,0,0,0.4796785,0.18366317,0.8032665,0.34084648,0.80936027,0.6928316,0.49524826,0.8712896,0.17345698,0.6972012,0.4646343,0.25077075,0.46656772,0.3899426,0.4653011,0.52035624,0.47242305,0.6496263,0.47998172,0.7849729,0.511734,0.80190325,0.51085436,0.663154,0.5124427,0.5356847,0.5046156,0.40652436,0.49699306,0.26768064,capsule
62,61,12.7,9.5,143.5,143.9,0,0,0.4826891,0.18084915,0.8049844,0.33525985,0.80751556,0.68482804,0.49195835,0.8716874,0.17035468,0.70600194,0.46724978,0.25169048,0.4671768,0.39117578,0.46437126,0.52158946,0.4701481,0.6502199,0.47697717,0.78492117,0.5087415,0.80146945,0.50959796,0.66178,0.5128312,0.5348724,0.5058795,0.40624177,0.4988336,0.26709896,capsule
63.6,59.2,12.7,10.8,147.3,147.5,0,0,0.48067498,0.18569718,0.80425316,0.33722267,0.8089605,0.6901971,0.4949779,0.86821604,0.17304493,0.7019616,0.4657025,0.252317,0.46705082,0.39121225,0.46532783,0.5216808,0.471992,0.65056586,0.47933006,0.7849529,0.5117011,0.8011329,0.5114591,0.66233236,0.5137437,0.53536916,0.5059885,0.40675485,0.49826536,0.2680226,capsule
64.1,58.7,11.6,9.3,162,162.5,0,0,0.48272845,0.18198791,0.80519676,0.3358485,0.8076604,0.68557626,0.49226117,0.8721808,0.17078288,0.70529556,0.46762413,0.25227368,0.46786553,0.39158818,0.46521047,0.5223364,0.47089022,0.651304,0.47740948,0.78607523,0.50904465,0.80213106,0.5097687,0.6622869,0.5129628,0.53529614,0.5059745,0.40655535,0.4989916,0.2671586,capsule
63.6,59.7,15.4,10.8,152.2,152.8,0,0,0.4812402,0.18104024,0.80408275,0.33786243,0.80840784,0.6894339,0.4934704,0.8711157,0.1717225,0.70232886,0.46613404,0.2509853,0.46699667,0.3904133,0.46493787,0.52086973,0.47132906,0.64984584,0.4784806,0.78478444,0.5101787,0.80162245,0.51038885,0.6622527,0.51297635,0.5351591,0.5055125,0.40642214,0.49799138,0.26724565,capsule
64.5,58.7,12.8,9.7,156,156.2,0,0,0.48251072,0.18418406,0.804771,0.33426663,0.808623,0.6873166,0.49407083,0.86734456,0.17329948,0.70394766,0.4674465,0.25192815,0.46808743,0.39093733,0.46575013,0.5213651,0.47184843,0.6500773,0.47869495,0.7843649,0.5110459,0.80003166,0.5115074,0.6610388,0.514405,0.5342081,0.5070955,0.40573364,0.4997111,0.26702523,capsule
64.5,58.4,13.4,10.3,166.3,165.9,0,0,0.48256195,0.18218733,0.8043761,0.33457392,0.808096,0.6867226,0.4930667,0.8701908,0.17178482,0.70448816,0.46756575,0.25177452,0.4678004,0.39113644,0.46517703,0.521428,0.47114384,0.6501738,0.4779779,0.7850428,0.5096616,0.8005744,0.5102529,0.66116273,0.5132708,0.5341487,0.50619024,0.40561056,0.49910924,0.2668499,capsule
63.2,59.8,9,8.7,155.8,155.8,0,0,0.48398286,0.18770187,0.8058279,0.33263144,0.8076081,0.6847207,0.49204907,0.8676158,0.1717189,0.7101385,0.4687315,0.25434628,0.46829444,0.39320442,0.46500045,0.523367,0.47037998,0.6518565,0.4766985,0.7862178,0.5089987,0.80065256,0.5101681,0.66134256,0.51380616,0.53431225,0.5072343,0.40599158,0.50059736,0.26794147,capsule
63.1,59.9,13.7,13.4,155.9,155.9,0,0,0.4851498,0.18458937,0.8072261,0.32956406,0.80676585,0.681624,0.49011612,0.8731345,0.17006321,0.7143745,0.47012106,0.25389144,0.46920383,0.3933766,0.46532255,0.5241352,0.46989253,0.65303123,0.47560862,0.78786445,0.5072919,0.80233043,0.50935096,0.66177684,0.5136395,0.5343943,0.50759643,0.40574268,0.5012535,0.26697305,capsule
63.3,59.8,16.7,14.8,161.2,160.6,0,0,0.47937167,0.1883762,0.80261654,0.33617875,0.8086534,0.6894615,0.49528387,0.86978614,0.17377423,0.69989234,0.4647217,0.25295368,0.4666104,0.39136267,0.46518642,0.52188355,0.4720619,0.6508879,0.4795617,0.78541833,0.5118917,0.8015854,0.5112501,0.6625906,0.5130895,0.5356528,0.5050425,0.40703148,0.49719933,0.2684827,capsule
63.2,60,12.4,9.3,169.3,168.9,0,0,0.48301142,0.18086088,0.8052156,0.3361809,0.80666304,0.68245953,0.49172983,0.87383544,0.16943966,0.70993817,0.46719387,0.25257173,0.4664433,0.39234802,0.46329647,0.5227257,0.4690418,0.6513316,0.47618595,0.78636676,0.5078888,0.80249846,0.50871366,0.66237533,0.5120842,0.53518605,0.50534844,0.40638393,0.49862608,0.2671227,capsule
62.3,60.7,27.4,24.1,181.1,180.9,0,0,0.48298427,0.16750899,0.8039425,0.33709455,0.80792993,0.6834891,0.49057162,0.8853796,0.16871415,0.70662737,0.4672253,0.24914049,0.46543625,0.39082885,0.46177116,0.5211881,0.46767932,0.65013725,0.475739,0.78709203,0.50752383,0.80335987,0.510284,0.66144556,0.51408285,0.5340918,0.50693226,0.40531027,0.4989637,0.2645946,capsule
63.6,59.4,28.9,28.1,187.9,187.3,0,0,0.4826981,0.1671101,0.80363375,0.3366994,0.8089562,0.6866784,0.49135873,0.8834824,0.16944739,0.7030057,0.46800554,0.24871854,0.466849,0.39040184,0.46354792,0.5206023,0.46962222,0.6495847,0.47736955,0.7865902,0.5080399,0.8024629,0.5106054,0.6608198,0.5142626,0.5336071,0.50694287,0.40506,0.49876952,0.2643247,capsule
60.9,62.1,10,6.8,158.1,157.5,0,0,0.48199886,0.18447506,0.80429757,0.34014174,0.8062636,0.6835019,0.4930532,0.8691197,0.16939464,0.7078663,0.46535215,0.2520463,0.46502665,0.39143124,0.4623612,0.5214362,0.4687492,0.6498058,0.4765201,0.78441435,0.50874925,0.8010316,0.5084607,0.6620987,0.51116705,0.53478557,0.5042537,0.40584633,0.4978128,0.26726374,capsule
64.3,58.6,11.8,10.2,147.9,148.1,0,0,0.4821196,0.18513347,0.80451953,0.33503973,0.8081163,0.68816984,0.4935503,0.8681298,0.17239864,0.7037924,0.46697322,0.25236923,0.467404,0.3915633,0.46492755,0.5217503,0.47112936,0.6502847,0.47819972,0.78475493,0.51027465,0.80047065,0.5107324,0.66156894,0.51361215,0.53469974,0.5063668,0.40623105,0.4991087,0.26771057,capsule
62,60.7,13.2,8.6,167.9,167.8,0,0,0.4832727,0.18243502,0.8051002,0.3361894,0.8056972,0.6813843,0.49103144,0.8736529,0.16860329,0.7126799,0.46683788,0.2530688,0.46572387,0.39279196,0.46233836,0.5231071,0.46795657,0.6515121,0.4751897,0.78622544,0.50731343,0.80273044,0.5082695,0.66277313,0.51180243,0.53557897,0.5052871,0.40671036,0.49880338,0.26763773,capsule
61.8,61.1,12.8,9.8,161.5,161.5,0,0,0.4827518,0.1822783,0.8048342,0.3378735,0.8063825,0.68285453,0.49187493,0.8722129,0.16929708,0.7086845,0.46647486,0.25227618,0.4658735,0.39184391,0.46287727,0.52200365,0.4688216,0.6503586,0.47616467,0.785053,0.5080232,0.80191696,0.5085244,0.6623775,0.51167643,0.53532976,0.5048983,0.4065507,0.4983287,0.26757544,capsule
62.3,60.3,18,15,121.3,121.6,0,0,0.48241186,0.18156236,0.8061325,0.33193332,0.8098889,0.6884477,0.49437404,0.8675755,0.17264742,0.70403826,0.4674312,0.25236177,0.46774954,0.39207146,0.46532524,0.52252996,0.4715996,0.6509037,0.47884828,0.784779,0.5120123,0.7998946,0.51323223,0.6611066,0.5164319,0.53462315,0.5089043,0.4063367,0.5007153,0.26738545,ibuprofen
63.9,58.9,20.9,19.7,148.1,148.6,0,0,0.4824627,0.17914268,0.8063201,0.33228117,0.80929583,0.6866356,0.49357888,0.8704062,0.17125912,0.7043192,0.46722916,0.251581,0.4672332,0.39168623,0.46462253,0.5223125,0.47077534,0.65077925,0.47813636,0.78498685,0.51105523,0.8005939,0.51239353,0.661333,0.515693,0.53471345,0.50830156,0.40619007,0.50027096,0.26681957,ibuprofen
62.9,60.1,23.1,19.4,145.9,146.3,0,0,0.4821038,0.17813152,0.80573106,0.33520696,0.8076317,0.6845484,0.49313974,0.87178016,0.16914059,0.7061956,0.4666048,0.25231776,0.4661802,0.39250126,0.46342722,0.52307755,0.46959066,0.6515757,0.4771728,0.7861221,0.50969625,0.8014041,0.5105485,0.6618724,0.51380986,0.5350026,0.5066163,0.40632495,0.49903062,0.26683939,ibuprofen
59.6,62.9,25.1,18,120.1,120.1,0,0,0.48318312,0.17964555,0.8053499,0.33568272,0.8067421,0.683707,0.4919551,0.87251765,0.1692336,0.707638,0.46746853,0.25202456,0.46651185,0.3920715,0.46321303,0.52236277,0.4690101,0.6509692,0.4762927,0.78616065,0.50826895,0.8014129,0.5093932,0.66148794,0.5129339,0.5342102,0.50623155,0.4054885,0.49930644,0.2664511,ibuprofen
61.4,60.9,22.7,16.4,167.3,166.8,0,0,0.482066,0.17919458,0.8050897,0.33707523,0.80693,0.68233883,0.49308196,0.8739494,0.16865446,0.7095662,0.46571192,0.25243327,0.46433473,0.3928315,0.4610862,0.5225494,0.46762955,0.65072185,0.47621688,0.786121,0.50878274,0.8014115,0.50959456,0.6616005,0.51277137,0.5341893,0.505744,0.4055466,0.49844986,0.26685724,ibuprofen
61,61.5,18.7,14.5,151.4,151.5,0,0,0.48316526,0.180511,0.805627,0.3367546,0.80615944,0.6805095,0.49231762,0.8745075,0.16787818,0.7127561,0.4661437,0.25258014,0.4643555,0.39309824,0.46081164,0.5231338,0.46700433,0.65129656,0.47538266,0.7863877,0.50813836,0.80240905,0.5090371,0.6625365,0.512449,0.53505766,0.5057949,0.40604448,0.49903804,0.26710343,ibuprofen
60.7,61.7,14.8,11.5,152.5,152.6,0,0,0.48171985,0.18201326,0.80441386,0.33968928,0.80600333,0.68027765,0.4935618,0.87154526,0.16775988,0.7124226,0.46386355,0.2522095,0.4622747,0.39267138,0.4591681,0.5223378,0.4661186,0.6502968,0.47538406,0.7852315,0.5088933,0.80141944,0.5088152,0.6623745,0.5115743,0.5346548,0.5046588,0.405467,0.49790502,0.2670542,ibuprofen
61.4,60.7,21.7,15.9,152.8,152.6,0,0,0.48154116,0.17945944,0.80531657,0.33951434,0.8071972,0.682278,0.49400175,0.8729583,0.16861783,0.70812124,0.46480963,0.2515412,0.46391055,0.39197177,0.4611149,0.5215734,0.4680472,0.6497782,0.47684735,0.785229,0.5092356,0.8011412,0.50909215,0.66187656,0.51167834,0.5341578,0.5046499,0.4051245,0.49765778,0.2666373,ibuprofen
62.4,59.8,22.3,18,154.9,154.7,0,0,0.48191115,0.17895515,0.80542195,0.3358602,0.8078574,0.68343323,0.4936002,0.87327844,0.16972668,0.70617723,0.46616077,0.25202158,0.46543935,0.39215505,0.46253535,0.5220608,0.46905994,0.65038174,0.4772752,0.78564364,0.50955707,0.80105823,0.51023257,0.6613139,0.5132361,0.5341171,0.5060208,0.40554675,0.49853328,0.26673856,ibuprofen
63.7,58.6,20.9,18.1,156,155.7,0,0,0.48303857,0.17925581,0.80659825,0.3331567,0.8083614,0.68448466,0.49328724,0.87213683,0.17068534,0.70646036,0.46746364,0.25111377,0.46688434,0.3914251,0.46384248,0.5216443,0.46998015,0.6501676,0.4775868,0.78528225,0.5099228,0.80070144,0.51109725,0.66092753,0.51442295,0.53365034,0.50739974,0.4049554,0.49996352,0.2660153,ibuprofen
64.6,58,17.6,16.1,153.9,154.2,0,0,0.48230642,0.18141316,0.80538034,0.332933,0.8092598,0.68823016,0.4943298,0.86963636,0.17258856,0.7044561,0.46682763,0.25143528,0.46682945,0.3912646,0.4642118,0.5214167,0.47066882,0.64997315,0.47838232,0.78470033,0.51155007,0.8001614,0.5125795,0.66098344,0.5156008,0.5338522,0.5081964,0.4053105,0.5002349,0.2667527,ibuprofen
60.1,62.4,21.5,10.9,112.9,112.7,0,0,0.48317823,0.17437665,0.80665743,0.33541635,0.8072992,0.68404454,0.49022153,0.8650197,0.16548462,0.701648,0.4663534,0.24684311,0.46412396,0.38752994,0.46012726,0.51651233,0.46631864,0.6443434,0.47427103,0.77998793,0.5066146,0.795336,0.5085539,0.6561023,0.51259255,0.52873325,0.50619096,0.4003259,0.49935502,0.26183888,ibuprofen
60.4,61.8,21.8,11.3,118.8,118.5,0,0,0.48337603,0.17459354,0.8068721,0.3370083,0.80649424,0.6821248,0.48964694,0.86639404,0.16429201,0.70401746,0.46625167,0.24721257,0.46356443,0.38811412,0.45930904,0.5169184,0.46544096,0.6445954,0.47353035,0.7804408,0.50545675,0.7957728,0.50727135,0.65639526,0.5113828,0.52889407,0.5052348,0.4004089,0.49885488,0.26196197,ibuprofen
61.6,61,20.3,11.1,122.2,122.4,0,0,0.4834382,0.1738486,0.80644125,0.33740747,0.80669326,0.6822544,0.48994586,0.86541027,0.16432999,0.7040644,0.46609318,0.24652396,0.46344343,0.38758236,0.45928726,0.51635146,0.46553344,0.64400715,0.4737285,0.77979016,0.50573415,0.79531467,0.50738597,0.65618974,0.511391,0.52863425,0.5052445,0.40004373,0.4989077,0.26158988,ibuprofen
62.2,60.8,24.4,17.1,130.8,131.1,0,0,0.483179,0.17304921,0.8059272,0.33865282,0.8066914,0.6835749,0.49027228,0.8630405,0.16429442,0.70314467,0.46565002,0.24551807,0.463339,0.38656944,0.4594714,0.5155126,0.4658135,0.6433717,0.47393513,0.7790309,0.50605094,0.7949159,0.50725013,0.6562152,0.51102895,0.5284675,0.50488794,0.39960915,0.498641,0.2611194,ibuprofen
63.8,59.1,19.3,13.8,127.7,128.1,0,0,0.4829771,0.17226607,0.8059906,0.3357375,0.8078928,0.6868828,0.49079457,0.86326665,0.16657506,0.69982076,0.46641716,0.24517214,0.4645708,0.38627046,0.46086562,0.5152222,0.46727392,0.64313835,0.47525024,0.7789256,0.5070586,0.79475206,0.50869215,0.65590805,0.51246464,0.5283955,0.5059886,0.39981332,0.49905175,0.26128092,ibuprofen
59.7,62.9,23.8,15.9,115.6,115.5,0,0,0.48317823,0.17437665,0.80665743,0.33541635,0.8072992,0.68404454,0.49022153,0.8650197,0.16548462,0.701648,0.4663534,0.24684311,0.46412396,0.38752994,0.46012726,0.51651233,0.46631864,0.6443434,0.47427103,0.77998793,0.5066146,0.795336,0.5085539,0.6561023,0.51259255,0.52873325,0.50619096,0.4003259,0.49935502,0.26183888,ibuprofen
61.2,62,24.4,16,134.1,134.7,0,0,0.48337603,0.17459354,0.8068721,0.3370083,0.80649424,0.6821248,0.48964694,0.86639404,0.16429201,0.70401746,0.46625167,0.24721257,0.46356443,0.38811412,0.45930904,0.5169184,0.46544096,0.6445954,0.47353035,0.7804408,0.50545675,0.7957728,0.50727135,0.65639526,0.5113828,0.52889407,0.5052348,0.4004089,0.49885488,0.26196197,ibuprofen
61.5,61.1,23.5,15.2,150.4,150.1,0,0,0.4834382,0.1738486,0.80644125,0.33740747,0.80669326,0.6822544,0.48994586,0.86541027,0.16432999,0.7040644,0.46609318,0.24652396,0.46344343,0.38758236,0.45928726,0.51635146,0.46553344,0.64400715,0.4737285,0.77979016,0.50573415,0.79531467,0.50738597,0.65618974,0.511391,0.52863425,0.5052445,0.40004373,0.4989077,0.26158988,ibuprofen
61.5,61.7,24.6,14.7,142.1,142.3,0,0,0.483179,0.17304921,0.8059272,0.33865282,0.8066914,0.6835749,0.49027228,0.8630405,0.16429442,0.70314467,0.46565002,0.24551807,0.463339,0.38656944,0.4594714,0.5155126,0.4658135,0.6433717,0.47393513,0.7790309,0.50605094,0.7949159,0.50725013,0.6562152,0.51102895,0.5284675,0.50488794,0.39960915,0.498641,0.2611194,ibuprofen
62.9,59.9,24.7,19.4,143.5,143.4,0,0,0.4829771,0.17226607,0.8059906,0.3357375,0.8078928,0.6868828,0.49079457,0.86326665,0.16657506,0.69982076,0.46641716,0.24517214,0.4645708,0.38627046,0.46086562,0.5152222,0.46727392,0.64313835,0.47525024,0.7789256,0.5070586,0.79475206,0.50869215,0.65590805,0.51246464,0.5283955,0.5059886,0.39981332,0.49905175,0.26128092,ibuprofen
63.8,58.7,19.9,16.6,134.9,135.1,0,0,0.48232505,0.17566802,0.80628043,0.3315307,0.80913866,0.6901444,0.491288,0.8613751,0.16880283,0.69667107,0.46659905,0.2462634,0.46582758,0.386647,0.46262535,0.5162096,0.46888334,0.64433455,0.47619462,0.77919734,0.5088919,0.7948233,0.5107836,0.65629935,0.51449364,0.52934486,0.5075646,0.40095323,0.49988833,0.2623238,ibuprofen
64.1,58.3,21.6,20.2,144.1,144.1,0,0,0.48445994,0.17594332,0.8083421,0.32994145,0.80900514,0.6866765,0.49039704,0.86485326,0.16831212,0.70166504,0.4682165,0.24692176,0.46626213,0.38776073,0.46211213,0.51697576,0.46792173,0.64489764,0.47528026,0.7803714,0.5078345,0.79527867,0.5105111,0.65619266,0.5148097,0.5289326,0.50848997,0.4006004,0.5014099,0.26239404,ibuprofen
63.7,58.9,31.7,28.4,153.2,153,0,0,0.48414555,0.17045493,0.8088404,0.3306634,0.80865425,0.6849794,0.48947376,0.8703683,0.16632868,0.70020074,0.4681982,0.24529935,0.4659761,0.38703397,0.46166286,0.5165302,0.4674242,0.64474005,0.47496653,0.7811215,0.50653726,0.7965881,0.5095848,0.65636116,0.514044,0.5288706,0.5077335,0.40025887,0.5004869,0.26102844,ibuprofen
64.5,58.6,31.1,28.9,154.2,154.5,0,0,0.48358077,0.16827673,0.807936,0.33176216,0.80891126,0.6872556,0.48966342,0.8691835,0.16645128,0.69777775,0.46775982,0.24425657,0.46590498,0.38608074,0.46195066,0.5156997,0.46788985,0.64392006,0.4754262,0.7799821,0.50697386,0.7961307,0.5099814,0.65619457,0.5143354,0.52894646,0.5077776,0.40033156,0.5001751,0.26063302,ibuprofen
62.9,59.8,30.3,25.3,152.5,151.8,0,0,0.48222864,0.1702238,0.8052513,0.33743516,0.8088308,0.68946254,0.49209675,0.86385757,0.16782399,0.69538873,0.46578008,0.24402292,0.46458375,0.38526657,0.46144772,0.51431584,0.46833098,0.6423901,0.4766703,0.778294,0.50851613,0.7949227,0.50981873,0.6563055,0.51309747,0.5288059,0.5061995,0.40008092,0.4987273,0.26123437,ibuprofen
62.1,60.9,29.7,19.8,152,151.9,0,0,0.48438978,0.17232764,0.8072415,0.3346953,0.80618143,0.6798649,0.48911113,0.870374,0.16326302,0.70754975,0.46697885,0.2469883,0.46361893,0.38860768,0.45884532,0.51772314,0.46467528,0.64559114,0.47291803,0.7819474,0.504999,0.7972214,0.507348,0.6570796,0.5117946,0.5291871,0.5059299,0.40036938,0.49961227,0.26163372,ibuprofen
